weblesene,157,Sad,ALMAYIN! Ürün sıfır değil büyük ihtimalle teşhir ürünü civatalarinin boyasi silik her yerinde parmak izi var kimseye tavsiye etmiyorum ugrasmamak için kabullenmek durumunda kaldım bide mesajdan saçma sapan konuşuyorlar sanki biz enayiyiz birşey bilmiyoruz
oyuncakxl,616,Sad,Ürün yanlış parça ile elimize ulaştı.mesaj attık cevap gelmedi.oyuncak yamuk oldu
surpriz_color,216,Neutral,Kalitesiz ürün
korayspr,576,Sad,Yanlışlıkla onay verdik daha gelmedi bile
korayspr,1890,Neutral,Yurtiçi kartıyla çalışmayı degistirin bence..şubeden kendim gidip aldım...normalinde salı günü teslim etmeyi planliyorlarmis..haftanın birgunu dağıtıma gidiyorlarmış...varmı böyle kargo hizmeti anlayışı...
esfashop,212,Happy,Ürünleriniz güzel tşk ederim
kalemsahaf,10,Happy,Guzel
korayspr,300,Sad,Urun ile ilgili sikintim yok firma gec donus yapiyor. Musteri hizmetleride dinlemeden laflar soyluyor.
esfashop,237,Happy,Hizli kargo ve guzel paketlenme tesekkurler
kitapavcisi,53,Happy,Hediye ile geldi çok hoş
surpriz_color,124,Sad,Kesinlikle bi şey almayın Alırsanız kendinize yazık edersiniz ürün 2 haftada zor ulaşıyor ilgi alaka SIFIR 0 Telefonunuzu açılmıyor başta dediğim gibi eğer sevdiklerinize değer veriyorsanız bi şey ALMAYIN
cebkozmetik,82,Sad,Öncelik müşteridir elindeki skt li ürünü takip etmeden satışa koymamalidir ve eğer böyle bir hata yapıldı ise bu satıcının sorumlulugu altındadır alıcının değil
pharmatemecza,22,Neutral,Fotoğraftaki görsel gelmedi 3 ayrı paket 27*3 geldi. Kargo hızlıydı
kalemsahaf,7,Happy,itinalı gönderiminiz için çok teşekkür ederim.
soleshopping,37,Sad,sipariş verdiğim ürünün aynısı gelmedi sole shopping firması bana günlerce geri dönmedi çok sorumsuz bir satıcı bir daha gitti gidiyordan ürün alırken özellikle bu firmadan almamaya özen göstereceğim
powertecturkiye,210,Neutral,2500 w kadar etkili değil
firsatsever,219,Happy,Güzel ürün
oyuncakxl,688,Neutral,miyavlamıyor
strawberrykozmetik,253,Sad,Kargo problemi
guldasguldas,433,Neutral,Basit ve sıradan bir ürün
cepport,1574,Neutral,Ürün beklediğim Kasada gelmedi
onlineaksesuar_,24,Sad,Siparişi geçen hafta vermemize ve onaylanmasına rağmen en ufak bir geri dönüş olmamıştır ve ürün kargoya verilmemiştir. Çok olumsuz bir durum olarak görüp siparişi iptal ettim.
surpriz_color,370,Neutral,daha iyi olabilirdi.... beklentime cevap vermedi maaleseffff
tedarikcenter,122,Neutral,Kutu çok iyi paketlenemediği için kargom elime ulaştığı zaman ürünün bir kısmı dökülmüştü. Aynı zamanda ürünü almanızı çok önermiyorum sürüp saçınıza fön sürerken çok keskin bir kokusu var. Hem boğazınızı hem gözünüzü aşırı yakıyor.
cepport,2588,Sad,Kaplumbağa hızı tavsiye etmem. telefon yaya yola çıksa 3 günde rizeye gelmişti 5 günde kargoyla zor geldi yazık bide rica ettik
kitapzen,61,Sad,İletişim zayıf.
medgross,141,Sad,Ürün aynı gün kargoda diye aldım 4 gün oldu hala elime ulaşmadı
onlineaksesuar_,91,Happy,Hızlı kargo ile benden tam not aldiniz
korayspr,2826,Neutral,Güvenilir firma..
firsatsever,106,Happy,"ÜRÜNDEN ÇOK MEMNUNUM, HEM UCUZ HEM ŞIK"
cepport,1135,Neutral,Uzun sürede ulaştı ürün anlatıldığı gibi
otoaksesuarim_,137,Neutral,Daha önce kullandığım branda 3 ayda paramparça olmuştu bu ürünü daha kullanmaya başlamadım bakalım bu ne kadar dayanacak kullanıp görücem.
indirim-yeri,793,Neutral,İ ki gün önce satinaldigim makineyi ikigun sonra onay istemiyor satış çok yavaş gerçekleşiyor
xlinetattoo,46,Sad,Gerek yok
powertecturkiye,148,Neutral,Ürün geç geldi biraz ama ulaştım sonunda güzel
kalemsahaf,160,Happy,"ürün hemen kargoya verildi ve çok temiz geldi, ciddi satıcı teşekkür ediyorum"
prozzak3,248,Neutral,Ürün resimdeki gibi ancak plastiği çok kötü kokuyor.
oyuncakxl,661,Neutral,"Hediye paketi rica etmiştim, satıcı olumlu veya olumsuz hiçbir şekilde dönüş yapmadan ürünü kargoladı. İletişimi zayıf değerlendiriyorum."
otogold,162,Sad,Fiyat ve gönderim hızı çok güzel fakat satıcının verdiği kullanım talimatı bilgisi ile ürün üzerinde gelen kullanım talimatları arasında farklılıkların olması araç motoru gibi hassas bir konuda benim için kabul edilebilir değil.
newyorker34,1411,Neutral,olmayan ürün satışta
newyorker34,130,Happy,hızlı kargo.orjinal ürün
esfashop,17,Happy,Teşekkürler aynen ilândaki gibi 550 ml orijinal ürün geldi. Sıkıntı yok.
surpriz_color,392,Neutral,gül yapraklarını kalitesiz buldum sadece
kumvdeniz,20,Sad,ürünü göndermediği için iptal ettim.
otogold,166,Happy,teşekkürler
newyorker34,116,Happy,tesekkurler
powertecturkiye,262,Sad,Ürün kargolandıktan sonra 2gün boyunca ankara düzce zonguldak arasında döndü durdu ve gidip benim kargomu başka bir zâtâ verdiler 6 günde elime ulaştı
cysoto,15,Neutral,"Kapak ve basma aparatı kırık geldi, ama çalışıyor.... Artık, kargodan mı kaynaklanıyor, yoksa yerinden mı böyle çıktı bilemem..."
oyuncakgo,17,Sad,Resim tamamen aldatıcı oyuncaklar mubalasız avuç içi kadar komik
otoaksesuarim_,71,Sad,"satıcılı hızlı kargo. sıkıntı yok ama ürün çok dandık. 2 koltuk arasına sığmıyor ,bir şekilde sığdırıyorsun ama kapağı acılmıyor bu sefer. koltuk altı vidaları uymuyor ona göre degıl. almamanız taraftarıyım."
prozzak3,656,Sad,ürün fason
kardemticaret,564,Sad,Bize gosterilen urun degilde farkli bi urun geldi. Bunu ilettigimizde dalga gecer gibi cevap yaziyolar
esfashop,127,Happy,Teşekkür ederim ??
firsatsever,22,Happy,teşekkürler
newyorker34,232,Happy,Sorunsuz bir alisveris..
prozzak3,529,Neutral,Urunlerin faturasi elime ulasmadi
feyzaoyuncak,19,Neutral,Masa ahsap ama sandaliye resimdeki gibi ahsap degil plastik görsel aldatiyor masa tamam da sandaliye bekledigim gibi degil
ayhanlarkozmetik,656,Neutral,Urunun kapagi cik geldi ambalaja dokulmus kapagi kapanmiyor madem boyle bantlansaydi kapagi kargo ambalajlamasi hatali yapilmis sorun yapmiyorum bilginiz olsun
kutukutuoyuncak,413,Sad,Mesajlara cevap vermiyor
baysalotomotiv,426,Sad,Gönderemiyeceğiniz ürünü neden koyup ta vatandaşı mağdur ediyorsunuz
otoaksesuarim_,107,Neutral,KARGO BANA GELMEDİ YARDIM İSTEDİM BANA 2 GÜN SONRA DÖNÜŞ YAPTILAR HİC YARDIMCI OLMADILAR. KENDİ İMKANLARIMLA ÜRÜNÜ ALDIM
korayspr,2452,Sad,Çok kolay zarar görüyor ip . Kullanışlı olduğunu düşünmüyorum
newyorker34,216,Happy,tesekkurler
baysalotomotiv,649,Sad,takip sisitemi traşşşşşşşşşş
ikonelektronik,59,Sad,:(
cepport,1682,Neutral,ŞARJ CİHAZI UCU TÜRKİYE PİRİZİNE UYUMLU DEĞİL
kardemticaret,1057,Sad,Satın aldığım ürün ve gelen ürün farklıydı ama tekrar kargo ile uğraşmamak adına yanlış bir alışveriş oldu adıma
newyorker34,132,Neutral,Aras kargo yerine başka bir firma olsaydı daha iyi olurdu ayrıca kargo ücreti olmamalıydı
kutukutuoyuncak,153,Sad,Çadır direk olarak kutusunda paketlenmëden kargo poşeti dahi yok kargoylageldi kutusu yıpranmış yırtılmiş eskimiş tozlanmış siparis verdiğim zaman satıcıya hediye olarak aldığımi söylediğim halde inadına böyle geldi sanırım alırken bidaha düşünebilirsiniz
missliva,59,Happy,"Hızlı kargolama, özenli ambalaj."
indirim__dunyasi,28,Sad,Uyeligimi iptal edin ve mail atmayin lutfen ben hepsiburadadan devam edecegim...
strawberrykozmetik,721,Neutral,..
kalemsahaf,100,Happy,teşekkürler.
kardemticaret,64,Sad,Akıllı telefonum artık akıllı değil dokunmadığını berbât cam çok kalın olduğu için sanırım telefon algilayamiyor özellıkle çık tuşu artık hiç basmıyor
enduluskitapevi,81,Neutral,11 yaş yerine 6 yaş için geldi.
kutukutuoyuncak,1518,Sad,Diğer sitelerden alışveriş yapınca 1 bilemediniz 2 günde elime geçiyor. Bu ürün 6 günde elime ulaştı.
newyorker34,62,Happy,3günde geldi ve tam istediğim gibi teşekkürler
esfashop,41,Sad,Ürünün teslimatı ve firmanın ilgisi sıfır.
otogold,143,Happy,TEŞEKKÜR EDİYORUM
korayspr,858,Sad,Bilemiyorum
kardemticaret,31,Sad,Para hala geri iade edilmedi
yuzyilavm,360,Neutral,Teşekürler
kalemsahaf,89,Happy,Teşekkür ederim.
kalemsahaf,276,Happy,"son derece ilkeli iş yaptığınızı düşünüyorum,teşekkürler..."
ayhanlarkozmetik,278,Neutral,Teslimat hızlı. Ürünler kutusuz geldi. Bandrol yahut kapaklarında herhangi bir sealant mevcut değil. Muhteviyatı kullanınca anlamak mümkün olacak.
kardemticaret,71,Sad,Arka kapak çok güzel oldu ama ön tarafta boşluk oldu dokunmalari algılamiyor. Kesinlikle tavsiye etmiyorum.
korayspr,2430,Sad,Kargo suresınce kendısıne mesaj attım gerı donmedıler ılgısız satıcı.
onlineaksesuar_,32,Happy,Çok iyi
korayspr,144,Sad,satıcı berbat .
kalemsahaf,170,Happy,tesekkurler.
missliva,41,Happy,Teşekkürler
newyorker34,503,Neutral,.
esfashop,42,Happy,İyi güzel
korayspr,187,Neutral,Vfhhb
tedarikcenter,79,Neutral,"Ürün fotoğrafta gösterildiği formu asla koruyamıyor. Birkaç elbise dahi asılsa, üst borular hemen çöküyor. Dolayısıyla yüksekliği konusunda verilen bilgi hatalı. Ürünün kaç kg yük taşıyabileceğine dair bilgi verilmeliydi."
soleshopping,12,Neutral,Ürün idare eder iyi fakat satıcı ürünü geç kargoluyor ve çalıştığı kargo ürünü geç getiriyor
cepport,671,Sad,Bu ürünü alındıktan sonra kargoya vermeyi unuttular ve 14 mayıs da aldığım ürünü 17 sine kadar kargolamadılar ben ayın 18 inde fartkettim uyarı yolladım ancak o zaman kargoladılar ürün ayın 21 inde bana ulaştı bu istanbul içi için çok uzun bir süre.
kalemsahaf,96,Happy,"dürüst, bilinçli ve titiz satıcı. teşekkürler."
-mandalina-,27,Sad,Kutu özensiz ve yırtık gönderildi. Suçu kargoya attılar. Yırtılma paketlenen üründe olmaz. Ancak kırılma yada katlanma olur.
strawberrykozmetik,354,Neutral,Kargo hizmeti berbat. Yanlış adres problemiyle iş adresime getirilemeyen kargo ev adresime geldiğindeyse sparişimin içindeki ürünlerden deodourantın boşalmış bomboş bir kutu olarak geldi.
kitapavcisi,78,Happy,çok hızlı teslim edildi ürünlerim ... çok çok tesekkür ederim ...şık pakediniz ve nazık hediyeniz için ayrıca teşekkür ederim :)
kardemticaret,433,Sad,Gelen ürün fotoğraftakinden farklı
newyorker34,117,Happy,cok teşekkür ederim. bu alışverişten çok memnun kaldım. iyi günler dilerim
kardemticaret,1453,Sad,İLGİSİZ SATICI.kargom alime ulaşmadı.mesaj gönderdim cevap gelmeyince kargoyu aradım dares bilgileri eksik olduğundan şubeden teslim almam gerektiğini öğrendim.
kalemsahaf,99,Happy,anında kargo yapıldı teşekkürler kitap çok temiz
plus_med,571,Neutral,kargo hızlıydı ama tansiyon aletinin çantasının fermuarı bozuk çıktı
onlineaksesuar_,83,Happy,On numara bir firma aninda kargo ve musteri memnuniyeti siddetle tavsiye ederim
newyorker34,155,Happy,"Başarılı satıcı,önceki alışverişte yazdığım gibi profesyonelce çalışıyorlar. İyi alışverişler..."
onlineaksesuar_,92,Happy,Süper zamanında teslim:)
tedarikcenter,58,Neutral,Cihaz ayaklı gönderildi ama kutunun üzerinde duvar için tasarlanmıştır yazıyor bir şekilde ayakları kurduk ama çok güvensiz duruyor
korayspr,2471,Neutral,yavaş kargo
surpriz_color,448,Neutral,11
onlineaksesuar_,13,Neutral,Henüz kitabı okumaya vaktim olmadı kitao hakkında yorum yapamayacağım ama güvenle elime ulaştı
kutukutuoyuncak,34,Sad,Ulan ufacık bir plastiğe 86 lira aldınız.... haram ediyorum... ürünü geri alın
otogold,246,Happy,"Hızlı kargo, orjinal ürün. Teşekkürler..."
otoaksesuarim_,164,Neutral,Firma kaliteli lakin anlaştığı kargo firması berbat ürünü nerdeyse kaybedeceklerdi
korayspr,1657,Sad,%100 müşteri memnuniyetsizliği. Ürünü almadan önce ısrarla sormama ve teyid ettirmeme rağmen yanlış ürün gönderildi. Sonraki süreçte 1 kez dahi mesajla geri bildirim ve dönüş yapılmadı. İade kargo teslim alınmasına rağmen sisteme alınmadı onayı verildi.
pleksiplakalikk,15,Happy,SATICININ İLETİŞİMİ GAYET İYİ ÜRÜN ANLATILDIGI GİBİ TAVSİYE EDERİM
esfashop,216,Happy,İyi
modamarka-shop,146,Happy,Çok teşekkürler saygılarımla.
firsatsever,198,Happy,Kaliteli hesaplı ürün hızlı kargo Teşekkürler
surpriz_color,178,Neutral,Ilk dikkatimi ceken cok ince olmasi oldu .kagit gibiydi sanki .bu tutarmi diye tereddut ettim.ikinciside renkleri canli deildi soluktu.sanirim eski yaptirdigim yere tekrar dan yaptiricam
kardemticaret,549,Sad,Gozlugu naptiniz yerlere mi surttunuz merak ediyorum. Cami cercevesi her yeri cizik icinde.
cepport,1748,Sad,Ürün stok bilgisi güncel olmadığı için satış işlemi stokta olmayan ürüne yapıldığından satıcı tarafından iptal edilmiştir. İşin garip yanı satıcıya işlemin iptal gerekçesini sorduğumda kendi iptal ettiğinden bile habersizdi .
missliva,15,Happy,tam zamanında
korayspr,893,Neutral,Ürün satıcının verdiği tarihten sonra kargo edildi
akademimusic,6,Neutral,Ürün elime ulaştığında çantasının fermuarı çalışmıyordu.Fermuarı açtık daha sonra kapanmadı.Yorumlara bakıp ilgilenir diye satışıda onaylamış bulundum.Satıcıya mesaj attım sorunla ilgili geri dönüş yapılmadı.Kesinlikle bu satıcıyı tavsıye etmiyorum.
oyuncakxl,328,Neutral,.
modamarka-shop,147,Happy,"Ürün hızlıca teslim edildi, memnunum"
onlineaksesuar_,72,Happy,Hızlı şekilde ve temiz bir ürün geldi
esfashop,169,Happy,Sıkıntı yok...
kalemsahaf,156,Happy,İlgili ve hızlı gg üyesi.Alışveriş yapmanızı tavsiye ederim.
avonayhan,354,Neutral,Paket sorunu
surpriz_color,296,Neutral,-
guldasguldas,520,Sad,Ürün faturası gelmedi ve hiç bir şekilde bize dönüş yapılmadı
powertecturkiye,723,Neutral,Plastik kokusu var
ayhanlarkozmetik,106,Sad,"Başka bir müşterim için siparişten önce fatura gonderilmeyeceği teyidini almama, siparişten sonra da ayrica belirtmeme rağmen faturalı gittiği için ben de iade almak zorunda kaldım."
turbo_aksesuar,34,Neutral,Kesimleri ve bükme noktasında kalitedüşük
avonayhan,230,Sad,Elinde olmayan ürünü satıyor. 2 tane ve üstüne hediye vereceğim diyor göndermiyor. Ürünü faturasız gönderiyor. Faturasız ürün satmak vergi kaçırmak suç.
modamarka-shop,60,Neutral,Şimdilik ayakkabı iyi inşallah bakacağız ne kadar uzun gidecek eğer açılma felan olursa olduğu gün yazarım yeniden
pleksiplakalikk,8,Happy,MUKEMMEL
ayhanlarkozmetik,434,Neutral,Paket daha iyi olabilirdi. Kofre paket çok güven vermedi açıkcası.
strawberrykozmetik,130,Sad,Ürün kesinlikle katolagdan aldigimiz gibi deil su gibi hicte kalıcı değil kimseye tavsiye etmem ucuz olmasından anlamalıydım bi daha kesinlikle almam tavsiye etmiyorum &#10062;&#10062;&#10062;&#10060;&#10060;&#10060;&#10060;&#10060;&#10060;
kitapavcisi,88,Sad,14 tl kargo ücreti ödedim
strawberrykozmetik,112,Sad,ürün kargolanmadı ıptal etmek zorunda kaldım
missliva,17,Happy,Kargo biraz gecikti ama parfüm orijinal.
korayspr,372,Sad,.
soleshopping,371,Neutral,ürün fena değil reklamda abarmışlar biraz
indirim-yeri,492,Neutral,18 günde günde gelmeseydi iyiydi gönderim konusunda sıkıntılar var
newyorker34,721,Sad,Ürün iptal edildi.
newyorker34,155,Happy,Tank gibi bir ayakkabı bu satıcıda piyasa fiyatlarına göre daha uygun
modamarka-shop,106,Happy,Gayet güzel
kardemticaret,144,Sad,İptal ettiğim Halde yolladılar
newyorker34,193,Happy,Tam zamaninda ve resimde gosterildigi gibi urunum elime ulasti tesekkurler????
korayspr,1377,Sad,olumsuz
cepport,2658,Sad,"Yanlış seri gönderildi degistik, bu seferde yanlış renk gönderildi ve 2 kere kargo ödedim ve hep ben aramak zorunda kaldım"
kalemsahaf,216,Happy,teşekkürler
newyorker34,421,Neutral,"Ayakkabıda bir sorun yok, ancak satıcı mümkün olan en geç vakitte kargoyu gönderdi. Eğer beklemek istemiyorsanız başka satıcıdan alışveriş yapmalısınız. Bunun haricinde herhangi bir sorun yok."
firsatsever,97,Happy,Fiyatına göre iyi bir ürün. Teşekkür ederim.
guldasguldas,490,Sad,"Araçta arza ikaz uyarısı veriyor.""arza lambası yakmaz"" yazısına güvenmeyin."
korayspr,396,Sad,elinde olmayan urunleri satan ve parasinin ustune yatmaya calisan firma. uzak durun!
ddukkan35,327,Sad,"Ürün 4 günde geldi. Kargo şirketi zamanında teslim yapmadı.Satıcı mesajlara geri dönmedi. Ürün kutu içi kirli ve ambalajı açılmış, memnun kalmadım.Satış yönetim süreci gerçekten olumsuz buldum."
korayspr,998,Neutral,siyah istedim lacivert geldi
yuzyilavm,164,Happy,ürün için çok teşekkür ederiz
korayspr,433,Neutral,..
engo,380,Neutral,Görseldrki üründen farklı
korayspr,2775,Sad,"Piyasa fiyatlarının altındaki indirimli ürünleri göndermiyor, ayrıca mesajlara da cevap vermiyor, Sakın bu tarz ürünleri bu satıcıdan almayın."
xlinetattoo,10,Sad,Dört intraket yerine 2 gelmis ayrica kargo ucreti de yazmiyordu onu da verdim
korayspr,2877,Sad,5 gün oldu ürün kargolanmadı istemiyorum artık
guldasguldas,363,Neutral,Beklediğim kalitede çıkmafı
mdotoaksesuar1,76,Neutral,İdare eder
korayspr,1109,Neutral,müşteri temsılcının mesajıma verdıgı karşılık eksık acıklama
powertecturkiye,321,Neutral,Bakcazz
newyorker34,79,Neutral,Stok hatası
esfashop,128,Happy,Teşekkürler
korayspr,247,Neutral,Ürün teşhir ürünüdür..
baysalotomotiv,67,Sad,Ürün orijinal ve sıfır dediler sağı solu kırık çıkma ürün gönderdiler.
modamarka-shop,176,Happy,Ürün sorunsuz bir şekilde elime ulaştı. Teşekkür ederim.
cepport,1421,Sad,zamanı da kargo yapılmadı.
kardemticaret,283,Sad,Kutunun bandı açık geldi. Kargolama hızlı umarım ürün orijinaldir.
firsatsever,150,Happy,Çok güzel
kalemsahaf,222,Happy,teşekkürler
yuzyilavm,204,Neutral,Kargoda kesinlikle deformasyon olmadığı ap açık ortadayken ürün paketini açtığımda dış yüzeyinden mercimek boyunda eziklik vardı. satıcıya yazdım kargo tutanağı tutturun dedi fakat pakette kesinlikle hasar yoktu. Gözle kontrol edilip kargolanmayı beklerdm
kalemsahaf,7,Happy,Teşekkür ederim
yuzyilavm,133,Happy,Kargo süratliydi.
pleksiplakalikk,6,Happy,Satıcının ilgi alakası çok iyi. Temiz alış veriş oldu teşekkür ederim
yonkases,74,Neutral,Ürünün boyasında çapaklar var. Ayrıca daha iyi bir ambalajla gelebilirdi.
prozzak3,196,Neutral,Eksik parcaları var eksik geldi
otogold,211,Happy,"Güvenilir satıcı, orijinal ürün. Teşekkür ederim..."
surpriz_color,433,Sad,çok adi bir malzemeden yapılmış. 20 dakika içinde bozuldu tavsiye etmem
cepport,1945,Neutral,altın rengi istedik bakır geldi
korayspr,2590,Sad,Ürün numarası değiştirme işlemi yaptım. Yanlış model gönderdiler üstüne ilave bedel istediler. Onuda geri gönderdim ama ne ilave bedelim geri geldi ne ayakkabım. 10 gündür beklemekteyim
